SessionID,DeviceType,Country,ReferralSource,Purchased,MaxStepOrder,Timestamp,furthest_step
session_1330,Mobile,Canada,Social Media,0,0,2025-03-31 22:02:04,home
session_1331,Tablet,France,Social Media,1,4,2025-06-15 10:01:40,confirmation
session_1332,Desktop,Germany,Email,0,1,2025-01-17 16:15:30,product_page
session_1333,Desktop,USA,Email,1,4,2025-07-16 23:12:31,confirmation
session_1334,Mobile,Australia,Social Media,1,4,2025-07-31 09:07:55,confirmation
session_1335,Desktop,USA,Email,1,4,2025-05-03 14:19:28,confirmation
session_1336,Desktop,India,Email,0,1,2025-04-17 07:00:17,product_page
session_1337,Mobile,Canada,Google,0,0,2025-03-23 00:39:30,home
session_1338,Desktop,UK,Social Media,0,3,2025-05-03 06:08:28,checkout
session_1339,Mobile,France,Google,0,2,2025-07-23 23:45:45,cart
session_134,Tablet,France,Email,0,1,2025-03-18 14:12:14,product_page
session_1340,Tablet,USA,Social Media,1,4,2025-03-11 19:55:02,confirmation
session_1341,Mobile,USA,Google,0,2,2025-02-19 05:43:19,cart
session_1342,Desktop,Australia,Direct,1,4,2025-01-27 14:01:49,confirmation
session_1343,Mobile,France,Direct,0,1,2025-01-26 20:42:42,product_page
session_1344,Tablet,Australia,Email,1,4,2025-03-11 14:03:32,confirmation
session_1345,Tablet,France,Social Media,0,1,2025-02-11 03:55:31,product_page
session_1346,Tablet,Canada,Social Media,0,1,2025-06-03 09:18:50,product_page
session_1347,Mobile,USA,Direct,0,1,2025-08-24 12:15:38,product_page
session_1348,Tablet,India,Direct,0,0,2025-02-11 15:04:37,home
session_1349,Tablet,USA,Google,0,1,2025-07-19 16:50:09,product_page
session_135,Mobile,India,Google,0,3,2025-04-08 05:48:29,checkout
session_1350,Tablet,USA,Social Media,1,4,2025-07-28 04:16:10,confirmation
session_1351,Mobile,Canada,Email,0,1,2025-01-10 12:41:59,product_page
session_1352,Tablet,Canada,Google,0,1,2025-05-05 05:14:12,product_page
session_1353,Desktop,UK,Email,0,1,2025-02-23 08:32:05,product_page
session_1354,Desktop,India,Google,0,1,2025-03-07 12:37:27,product_page
session_1355,Mobile,Canada,Social Media,0,0,2025-07-11 22:07:56,home
session_1356,Desktop,France,Email,0,0,2025-04-07 06:05:11,home
session_1357,Tablet,Canada,Google,0,1,2025-05-27 23:12:39,product_page
session_1358,Mobile,France,Direct,0,1,2025-01-16 13:38:27,product_page
session_1359,Tablet,India,Direct,0,1,2025-04-08 05:57:38,product_page
session_136,Mobile,Canada,Social Media,0,1,2025-03-15 10:09:41,product_page
session_1360,Mobile,India,Email,0,1,2025-05-20 11:52:19,product_page
session_1361,Desktop,India,Email,0,0,2025-05-26 21:13:48,home
session_1362,Tablet,USA,Direct,0,1,2025-08-09 12:51:06,product_page
session_1363,Mobile,UK,Direct,0,1,2025-04-27 15:13:16,product_page
session_1364,Mobile,UK,Email,0,1,2025-08-05 05:36:08,product_page
session_1365,Desktop,Canada,Social Media,0,1,2025-07-23 04:07:42,product_page
session_1366,Tablet,France,Direct,0,1,2025-08-12 20:14:47,product_page
session_1367,Mobile,USA,Direct,0,1,2025-07-26 06:13:12,product_page
session_1368,Tablet,USA,Email,0,0,2025-06-17 08:23:01,home
session_1369,Tablet,Australia,Email,1,4,2025-07-11 14:51:53,confirmation
session_137,Tablet,India,Social Media,0,1,2025-03-31 15:09:39,product_page
session_1370,Tablet,UK,Direct,0,1,2025-07-09 22:20:01,product_page
session_1371,Tablet,USA,Email,0,1,2025-08-13 09:50:20,product_page
session_1372,Mobile,Canada,Social Media,0,0,2025-04-27 20:24:00,home
session_1373,Tablet,Germany,Social Media,0,1,2025-05-28 18:30:28,product_page
session_1374,Mobile,Australia,Google,0,0,2025-05-07 14:49:17,home
session_1375,Desktop,Canada,Social Media,1,4,2025-06-22 03:48:44,confirmation
session_1376,Tablet,UK,Social Media,0,0,2025-04-13 14:12:45,home
session_1377,Tablet,USA,Social Media,0,1,2025-03-10 12:14:14,product_page
session_1378,Desktop,Australia,Google,0,1,2025-06-06 05:49:28,product_page
session_1379,Mobile,Australia,Email,0,2,2025-02-17 03:19:21,cart
session_138,Tablet,USA,Google,1,4,2025-07-19 22:50:50,confirmation
session_1380,Tablet,Germany,Google,0,1,2025-01-10 19:22:06,product_page
session_1381,Desktop,Canada,Social Media,0,1,2025-06-14 17:30:28,product_page
session_1382,Tablet,India,Google,0,1,2025-01-31 08:56:53,product_page
session_1383,Desktop,UK,Google,0,1,2025-02-15 23:10:00,product_page
session_1384,Desktop,USA,Social Media,0,1,2025-05-03 18:00:33,product_page
session_1385,Tablet,UK,Google,0,0,2025-06-24 02:06:49,home
session_1386,Mobile,Canada,Social Media,0,2,2025-05-17 06:41:46,cart
session_1387,Desktop,Canada,Google,0,1,2025-06-25 23:05:35,product_page
session_1388,Mobile,India,Direct,0,1,2025-07-21 17:43:16,product_page
session_1389,Tablet,India,Social Media,1,4,2025-02-13 23:54:39,confirmation
session_139,Mobile,Canada,Email,0,1,2025-03-15 14:00:00,product_page
session_1390,Desktop,USA,Social Media,0,0,2025-08-09 15:08:36,home
session_1391,Mobile,India,Direct,0,1,2025-08-14 12:31:34,product_page
session_1392,Desktop,India,Direct,0,1,2025-06-11 10:44:40,product_page
session_1393,Desktop,UK,Google,1,4,2025-08-14 12:19:04,confirmation
session_1394,Desktop,USA,Social Media,0,1,2025-06-04 11:21:41,product_page
session_1395,Mobile,UK,Google,0,1,2025-04-24 16:36:44,product_page
session_1396,Desktop,UK,Social Media,0,1,2025-01-24 11:58:29,product_page
session_1397,Mobile,Germany,Social Media,0,1,2025-05-20 06:52:44,product_page
session_1398,Mobile,India,Google,0,2,2025-06-24 17:33:14,cart
session_1399,Desktop,France,Google,0,1,2025-02-01 20:49:41,product_page
session_14,Mobile,Australia,Email,0,1,2025-04-14 13:14:53,product_page
session_140,Desktop,Canada,Google,0,2,2025-04-17 17:37:40,cart
session_1400,Mobile,Germany,Google,0,1,2025-02-23 15:35:23,product_page
session_1401,Desktop,Germany,Direct,0,0,2025-08-29 01:13:02,home
session_1402,Tablet,Australia,Email,0,1,2025-06-09 01:11:20,product_page
session_1403,Mobile,Canada,Google,0,1,2025-02-19 06:57:48,product_page
session_1404,Tablet,France,Social Media,0,1,2025-01-26 11:22:52,product_page
session_1405,Desktop,France,Direct,0,2,2025-04-26 05:52:55,cart
session_1406,Tablet,Canada,Social Media,1,4,2025-04-21 17:05:00,confirmation
session_1407,Tablet,France,Email,0,1,2025-08-22 00:23:06,product_page
session_1408,Tablet,Germany,Social Media,0,1,2025-01-26 10:09:14,product_page
session_1409,Desktop,UK,Email,0,1,2025-03-22 10:24:27,product_page
session_141,Mobile,Australia,Email,0,1,2025-06-09 06:55:12,product_page
session_1410,Tablet,Canada,Social Media,0,0,2025-07-27 20:04:08,home
session_1411,Mobile,USA,Google,0,0,2025-01-21 16:14:20,home
session_1412,Desktop,Germany,Google,0,1,2025-01-15 20:45:17,product_page
session_1413,Mobile,Canada,Email,0,1,2025-07-27 11:42:07,product_page
session_1414,Tablet,Canada,Google,0,1,2025-04-25 05:26:53,product_page
session_1415,Tablet,USA,Email,1,4,2025-05-15 02:02:10,confirmation
session_1416,Desktop,France,Email,0,1,2025-01-14 14:53:38,product_page
session_1417,Mobile,India,Direct,0,3,2025-08-25 20:57:50,checkout
session_1418,Desktop,USA,Direct,0,1,2025-04-26 08:12:26,product_page
session_1419,Tablet,Germany,Email,0,1,2025-06-04 06:56:13,product_page
session_142,Desktop,UK,Google,0,1,2025-05-03 06:26:48,product_page
session_1420,Desktop,UK,Google,0,1,2025-02-05 08:27:39,product_page
session_1421,Mobile,India,Direct,0,2,2025-08-22 06:06:40,cart
session_1422,Tablet,Australia,Direct,0,1,2025-08-20 10:41:52,product_page
session_1423,Mobile,France,Google,0,1,2025-08-01 07:58:05,product_page
session_1424,Desktop,USA,Google,1,4,2025-07-19 20:48:34,confirmation
session_1425,Desktop,USA,Google,0,0,2025-03-02 18:24:21,home
session_1426,Desktop,UK,Email,0,1,2025-01-09 10:15:17,product_page
session_1427,Tablet,France,Social Media,0,0,2025-05-14 15:05:19,home
session_1428,Desktop,UK,Social Media,0,2,2025-01-07 14:34:36,cart
session_1429,Desktop,India,Direct,0,0,2025-01-31 14:46:37,home
session_143,Mobile,France,Direct,0,1,2025-07-22 22:17:32,product_page
session_1430,Desktop,India,Social Media,0,3,2025-03-15 08:09:17,checkout
session_1431,Tablet,Germany,Direct,0,1,2025-04-22 16:25:03,product_page
session_1432,Desktop,USA,Direct,0,1,2025-02-28 13:19:22,product_page
session_1433,Tablet,UK,Direct,1,4,2025-06-10 21:25:03,confirmation
session_1434,Mobile,UK,Email,0,2,2025-03-16 12:15:44,cart
session_1435,Tablet,France,Direct,0,1,2025-01-08 14:41:19,product_page
session_1436,Tablet,India,Google,0,1,2025-06-21 11:47:57,product_page
session_1437,Desktop,USA,Direct,0,3,2025-06-11 07:04:03,checkout
session_1438,Desktop,USA,Google,0,1,2025-03-15 14:50:07,product_page
session_1439,Mobile,USA,Email,0,0,2025-03-06 03:24:38,home
session_144,Tablet,USA,Direct,0,1,2025-03-25 18:38:49,product_page
session_1440,Mobile,Canada,Direct,0,0,2025-05-02 19:32:53,home
session_1441,Desktop,USA,Google,0,0,2025-08-06 14:39:19,home
session_1442,Tablet,USA,Direct,1,4,2025-04-12 20:04:28,confirmation
session_1443,Desktop,Germany,Google,0,1,2025-05-31 19:17:10,product_page
session_1444,Tablet,UK,Social Media,0,0,2025-01-28 03:40:23,home
session_1445,Desktop,UK,Social Media,0,1,2025-03-23 11:07:28,product_page
session_1446,Mobile,Germany,Email,0,1,2025-06-19 15:42:51,product_page
session_1447,Mobile,Germany,Direct,0,2,2025-02-12 20:03:29,cart
session_1448,Desktop,UK,Social Media,0,1,2025-07-07 17:37:04,product_page
session_1449,Tablet,India,Direct,0,3,2025-05-19 14:54:52,checkout
session_145,Desktop,USA,Direct,1,4,2025-08-04 13:59:38,confirmation
session_1450,Tablet,Canada,Google,1,4,2025-04-22 23:38:33,confirmation
session_1451,Mobile,UK,Email,0,2,2025-05-31 06:31:15,cart
session_1452,Tablet,France,Email,0,1,2025-05-30 07:11:55,product_page
session_1453,Mobile,France,Email,0,1,2025-05-31 11:45:21,product_page
session_1454,Mobile,Canada,Google,0,1,2025-01-26 02:21:29,product_page
session_1455,Desktop,France,Email,0,2,2025-06-15 14:08:36,cart
session_1456,Tablet,UK,Google,0,1,2025-01-23 02:13:18,product_page
session_1457,Tablet,Australia,Email,1,4,2025-07-21 05:13:31,confirmation
session_1458,Desktop,France,Email,0,1,2025-07-17 12:42:47,product_page
session_1459,Tablet,Germany,Google,1,4,2025-07-05 17:59:38,confirmation
session_146,Tablet,USA,Google,0,1,2025-02-09 13:19:12,product_page
session_1460,Mobile,India,Social Media,0,1,2025-06-14 19:56:38,product_page
session_1461,Tablet,Canada,Email,0,0,2025-05-05 19:55:09,home
session_1462,Tablet,USA,Email,0,1,2025-01-14 23:53:49,product_page
session_1463,Desktop,USA,Google,1,4,2025-03-19 09:27:42,confirmation
session_1464,Mobile,France,Social Media,0,0,2025-06-14 17:26:46,home
session_1465,Desktop,UK,Google,0,1,2025-04-23 00:40:57,product_page
session_1466,Tablet,Germany,Email,0,2,2025-01-29 17:56:06,cart
session_1467,Tablet,UK,Google,0,1,2025-06-11 14:22:13,product_page
session_1468,Tablet,Germany,Email,0,2,2025-08-10 08:30:30,cart
session_1469,Desktop,India,Email,0,1,2025-04-18 18:39:04,product_page
session_147,Mobile,Australia,Google,1,4,2025-08-11 06:00:33,confirmation
session_1470,Mobile,USA,Direct,0,0,2025-04-05 11:15:33,home
session_1471,Tablet,India,Social Media,1,4,2025-02-25 05:13:27,confirmation
session_1472,Mobile,USA,Social Media,0,0,2025-08-01 17:47:35,home
session_1473,Tablet,UK,Google,1,4,2025-01-10 06:09:53,confirmation
session_1474,Mobile,UK,Direct,0,0,2025-02-08 05:43:42,home
session_1475,Tablet,Germany,Google,0,0,2025-01-25 21:55:00,home
session_1476,Tablet,UK,Direct,1,4,2025-07-09 12:14:52,confirmation
session_1477,Desktop,UK,Email,0,0,2025-05-02 18:48:31,home
session_1478,Tablet,USA,Direct,0,2,2025-05-21 09:40:39,cart
session_1479,Tablet,Canada,Direct,0,1,2025-08-15 03:05:28,product_page
session_148,Tablet,France,Email,1,4,2025-05-09 12:32:45,confirmation
session_1480,Desktop,Germany,Google,0,0,2025-02-16 16:58:27,home
session_1481,Desktop,India,Email,0,1,2025-07-22 04:36:47,product_page
session_1482,Mobile,Germany,Email,1,4,2025-07-14 20:13:23,confirmation
session_1483,Tablet,France,Social Media,0,1,2025-05-10 04:24:23,product_page
session_1484,Mobile,Germany,Social Media,0,1,2025-02-09 17:45:30,product_page
session_1485,Tablet,Canada,Google,0,1,2025-06-20 14:15:57,product_page
session_1486,Desktop,Germany,Direct,1,4,2025-05-10 06:31:59,confirmation
session_1487,Desktop,Australia,Direct,1,4,2025-01-14 11:53:59,confirmation
session_1488,Mobile,Canada,Social Media,0,2,2025-01-12 14:12:28,cart
session_1489,Desktop,USA,Direct,0,1,2025-05-31 01:34:14,product_page
session_149,Mobile,Germany,Direct,0,0,2025-03-14 16:27:55,home
session_1490,Tablet,Australia,Google,0,0,2025-03-11 23:23:56,home
session_1491,Desktop,France,Social Media,1,4,2025-06-03 23:29:17,confirmation
session_1492,Tablet,USA,Direct,0,1,2025-04-15 07:36:46,product_page
session_1493,Mobile,USA,Email,0,0,2025-08-17 12:12:12,home
session_1494,Mobile,France,Google,0,2,2025-06-12 15:52:15,cart
session_1495,Desktop,Germany,Social Media,0,1,2025-06-01 04:08:19,product_page
session_1496,Tablet,Australia,Social Media,0,1,2025-02-28 09:26:45,product_page
session_1497,Mobile,UK,Direct,0,0,2025-06-18 04:16:21,home
session_1498,Mobile,Canada,Direct,0,2,2025-01-12 14:25:58,cart
session_1499,Mobile,Canada,Social Media,0,2,2025-06-26 17:52:41,cart
session_15,Mobile,Australia,Email,0,2,2025-05-04 18:51:40,cart
session_150,Tablet,India,Email,0,0,2025-03-13 04:31:52,home
session_1500,Tablet,Australia,Direct,0,1,2025-07-21 05:39:40,product_page
session_1501,Tablet,Canada,Google,0,1,2025-01-08 02:42:13,product_page
session_1502,Mobile,India,Google,0,1,2025-05-06 00:49:39,product_page
session_1503,Desktop,UK,Direct,0,0,2025-02-16 06:05:11,home
session_1504,Tablet,USA,Social Media,0,1,2025-04-06 11:27:26,product_page
session_1505,Desktop,Germany,Google,0,0,2025-06-20 05:03:29,home
session_1506,Mobile,UK,Email,0,0,2025-05-19 16:18:15,home
session_1507,Mobile,India,Email,0,1,2025-08-27 11:14:20,product_page
session_1508,Desktop,Australia,Email,1,4,2025-05-06 03:19:47,confirmation
session_1509,Tablet,UK,Direct,0,1,2025-06-25 23:27:44,product_page
session_151,Mobile,India,Email,0,3,2025-02-04 18:21:30,checkout
session_1510,Desktop,USA,Direct,1,4,2025-05-03 02:23:34,confirmation
session_1511,Mobile,Germany,Google,0,1,2025-08-25 11:03:27,product_page
session_1512,Tablet,India,Google,0,1,2025-07-12 17:57:24,product_page
session_1513,Mobile,France,Social Media,0,1,2025-08-29 04:09:14,product_page
session_1514,Tablet,Germany,Email,0,1,2025-05-16 13:35:47,product_page
session_1515,Mobile,India,Social Media,1,4,2025-02-17 11:03:36,confirmation
session_1516,Tablet,Australia,Google,1,4,2025-08-10 23:34:05,confirmation
session_1517,Mobile,Canada,Email,0,2,2025-08-14 08:12:21,cart
session_1518,Mobile,India,Direct,0,2,2025-06-03 04:23:36,cart
session_1519,Mobile,France,Social Media,0,1,2025-07-01 14:58:48,product_page
session_152,Tablet,Germany,Email,0,1,2025-08-15 21:26:35,product_page
session_1520,Mobile,Germany,Direct,0,2,2025-05-06 12:46:19,cart
session_1521,Mobile,Canada,Direct,0,1,2025-02-17 16:38:38,product_page
session_1522,Mobile,USA,Google,0,1,2025-06-14 22:06:49,product_page
session_1523,Tablet,USA,Social Media,0,1,2025-01-05 12:05:14,product_page
session_1524,Mobile,Canada,Google,1,4,2025-04-15 04:40:41,confirmation
session_1525,Mobile,Canada,Google,0,1,2025-08-09 15:14:03,product_page
session_1526,Desktop,India,Google,0,1,2025-05-12 10:30:00,product_page
session_1527,Desktop,Canada,Email,0,1,2025-06-28 01:21:30,product_page
session_1528,Mobile,USA,Social Media,0,1,2025-01-31 22:02:50,product_page
session_1529,Tablet,Australia,Google,0,0,2025-06-25 09:09:07,home
session_153,Desktop,France,Google,0,1,2025-07-23 09:50:33,product_page
session_1530,Tablet,UK,Direct,0,1,2025-05-10 12:46:21,product_page
session_1531,Mobile,France,Email,0,1,2025-04-27 17:59:27,product_page
session_1532,Tablet,Australia,Social Media,0,1,2025-03-05 23:41:29,product_page
session_1533,Tablet,Australia,Social Media,0,0,2025-04-25 22:13:34,home
session_1534,Mobile,UK,Social Media,0,1,2025-06-26 17:14:55,product_page
session_1535,Mobile,USA,Social Media,1,4,2025-08-03 08:51:59,confirmation
session_1536,Tablet,France,Social Media,0,1,2025-01-23 17:07:03,product_page
session_1537,Tablet,UK,Direct,0,0,2025-02-15 19:43:45,home
session_1538,Mobile,USA,Direct,0,0,2025-02-06 18:26:36,home
session_1539,Tablet,Australia,Direct,0,0,2025-05-02 04:47:30,home
session_154,Desktop,UK,Email,0,0,2025-03-24 20:31:29,home
session_1540,Tablet,UK,Direct,0,1,2025-06-02 05:50:01,product_page
session_1541,Desktop,France,Email,0,1,2025-04-21 18:03:19,product_page
session_1542,Tablet,Canada,Email,0,1,2025-04-20 09:43:02,product_page
session_1543,Tablet,Canada,Direct,0,0,2025-01-18 14:55:45,home
session_1544,Mobile,Germany,Social Media,0,2,2025-06-20 20:59:59,cart
session_1545,Tablet,UK,Google,0,1,2025-05-19 07:45:01,product_page
session_1546,Mobile,Australia,Social Media,0,1,2025-04-13 20:45:47,product_page
session_1547,Mobile,Germany,Email,1,4,2025-08-27 13:57:57,confirmation
session_1548,Mobile,Australia,Google,0,0,2025-08-17 23:53:36,home
session_1549,Desktop,India,Social Media,0,2,2025-04-21 21:13:57,cart
session_155,Desktop,Canada,Email,0,2,2025-05-02 23:51:52,cart
session_1550,Mobile,India,Social Media,0,1,2025-07-25 04:21:11,product_page
session_1551,Desktop,USA,Google,0,0,2025-05-01 09:11:43,home
session_1552,Tablet,Germany,Google,0,3,2025-01-15 06:43:37,checkout
session_1553,Mobile,India,Direct,1,4,2025-02-04 10:04:52,confirmation
session_1554,Tablet,UK,Google,0,2,2025-05-27 17:43:24,cart
session_1555,Mobile,Canada,Direct,0,1,2025-07-21 10:22:02,product_page
session_1556,Desktop,Canada,Email,0,0,2025-07-28 14:20:27,home
session_1557,Tablet,France,Google,0,1,2025-01-29 13:55:30,product_page
session_1558,Mobile,France,Email,0,2,2025-04-13 05:00:01,cart
session_1559,Mobile,UK,Google,0,2,2025-03-27 06:46:17,cart
session_156,Mobile,France,Google,1,4,2025-06-18 02:09:46,confirmation
session_1560,Tablet,France,Email,0,2,2025-01-06 16:18:21,cart
session_1561,Tablet,India,Social Media,0,2,2025-08-23 14:18:53,cart
session_1562,Desktop,France,Direct,0,0,2025-05-11 03:37:43,home
session_1563,Mobile,UK,Google,1,4,2025-03-25 01:57:07,confirmation
session_1564,Desktop,Australia,Google,1,4,2025-01-07 16:11:47,confirmation
session_1565,Tablet,France,Social Media,0,0,2025-04-17 00:29:02,home
session_1566,Mobile,India,Google,1,4,2025-06-16 22:29:33,confirmation
session_1567,Desktop,Australia,Social Media,0,1,2025-04-03 15:57:13,product_page
session_1568,Desktop,Australia,Direct,0,1,2025-08-12 12:57:02,product_page
session_1569,Tablet,India,Email,1,4,2025-06-10 10:33:51,confirmation
session_157,Mobile,France,Direct,0,1,2025-03-24 09:24:46,product_page
session_1570,Desktop,France,Direct,0,0,2025-03-20 19:38:30,home
session_1571,Mobile,France,Social Media,0,1,2025-06-24 23:16:08,product_page
session_1572,Tablet,Germany,Google,1,4,2025-03-29 22:03:02,confirmation
session_1573,Mobile,UK,Email,1,4,2025-06-09 06:17:17,confirmation
session_1574,Mobile,USA,Google,0,1,2025-06-17 09:29:58,product_page
session_1575,Mobile,France,Social Media,0,0,2025-02-22 21:59:37,home
session_1576,Tablet,Germany,Social Media,1,4,2025-06-24 00:17:16,confirmation
session_1577,Mobile,Germany,Email,0,3,2025-04-15 08:18:50,checkout
session_1578,Mobile,Canada,Google,0,0,2025-01-06 01:41:40,home
session_1579,Tablet,UK,Email,0,1,2025-06-10 21:25:35,product_page
session_158,Desktop,UK,Direct,0,2,2025-07-10 07:31:11,cart
session_1580,Desktop,Germany,Email,0,1,2025-02-22 05:38:32,product_page
session_1581,Desktop,USA,Direct,0,1,2025-06-04 09:28:38,product_page
session_1582,Desktop,Germany,Email,0,0,2025-04-02 10:03:53,home
