SessionID,PageType,StepOrder,Timestamp,TimeOnPage_seconds,ItemsInCart
session_204,cart,2,2025-03-29 00:40:33,84,3
session_204,checkout,3,2025-03-29 00:42:13,100,3
session_204,confirmation,4,2025-03-29 00:44:09,116,0
session_205,home,0,2025-06-18 22:04:46,58,0
session_205,product_page,1,2025-06-18 22:07:40,174,1
session_205,cart,2,2025-06-18 22:08:34,54,1
session_205,checkout,3,2025-06-18 22:10:33,119,1
session_205,confirmation,4,2025-06-18 22:11:18,45,0
session_206,home,0,2025-07-12 05:15:38,123,0
session_206,product_page,1,2025-07-12 05:16:26,48,0
session_206,cart,2,2025-07-12 05:19:04,158,1
session_207,home,0,2025-03-31 03:17:45,158,0
session_207,product_page,1,2025-03-31 03:20:41,176,3
session_208,home,0,2025-03-26 21:22:38,171,0
session_208,product_page,1,2025-03-26 21:24:26,108,5
session_209,home,0,2025-07-23 17:29:09,139,0
session_209,product_page,1,2025-07-23 17:29:28,19,0
session_209,cart,2,2025-07-23 17:31:45,137,0
session_209,checkout,3,2025-07-23 17:34:20,155,2
session_209,confirmation,4,2025-07-23 17:35:39,79,0
session_210,home,0,2025-01-04 10:20:09,168,0
session_210,product_page,1,2025-01-04 10:21:06,57,0
session_210,cart,2,2025-01-04 10:23:20,134,5
session_210,checkout,3,2025-01-04 10:24:50,90,5
session_210,confirmation,4,2025-01-04 10:26:33,103,0
session_211,home,0,2025-01-25 23:20:02,135,0
session_211,product_page,1,2025-01-25 23:21:25,83,0
session_212,home,0,2025-08-03 11:36:16,171,0
session_212,product_page,1,2025-08-03 11:39:05,169,0
session_212,cart,2,2025-08-03 11:41:03,118,0
session_212,checkout,3,2025-08-03 11:41:48,45,3
session_213,home,0,2025-01-16 10:53:01,147,0
session_213,product_page,1,2025-01-16 10:55:53,172,0
session_214,home,0,2025-04-03 03:52:49,102,0
session_215,home,0,2025-04-05 08:07:57,23,0
session_215,product_page,1,2025-04-05 08:08:13,16,4
session_215,cart,2,2025-04-05 08:10:43,150,4
session_216,home,0,2025-04-19 06:21:53,125,0
session_216,product_page,1,2025-04-19 06:23:58,125,0
session_216,cart,2,2025-04-19 06:24:37,39,2
session_216,checkout,3,2025-04-19 06:25:59,82,2
session_216,confirmation,4,2025-04-19 06:28:40,161,0
session_217,home,0,2025-01-28 08:39:38,35,0
session_217,product_page,1,2025-01-28 08:40:06,28,0
session_217,cart,2,2025-01-28 08:40:43,37,5
session_217,checkout,3,2025-01-28 08:42:26,103,5
session_217,confirmation,4,2025-01-28 08:44:16,110,0
session_218,home,0,2025-05-22 20:41:14,143,0
session_218,product_page,1,2025-05-22 20:43:42,148,3
session_219,home,0,2025-02-24 23:10:13,15,0
session_219,product_page,1,2025-02-24 23:12:38,145,1
session_220,home,0,2025-06-08 08:39:33,166,0
session_220,product_page,1,2025-06-08 08:40:38,65,0
session_221,home,0,2025-08-04 00:07:40,155,0
session_221,product_page,1,2025-08-04 00:08:48,68,2
session_222,home,0,2025-01-06 06:48:30,147,0
session_223,home,0,2025-03-13 12:58:59,131,0
session_224,home,0,2025-07-18 21:53:18,65,0
session_225,home,0,2025-06-29 18:34:51,71,0
session_225,product_page,1,2025-06-29 18:35:12,21,0
session_225,cart,2,2025-06-29 18:35:27,15,0
session_225,checkout,3,2025-06-29 18:38:03,156,3
session_225,confirmation,4,2025-06-29 18:40:32,149,0
session_226,home,0,2025-06-11 17:50:19,129,0
session_226,product_page,1,2025-06-11 17:53:13,174,3
session_227,home,0,2025-01-05 18:20:29,111,0
session_227,product_page,1,2025-01-05 18:22:24,115,1
session_228,home,0,2025-01-29 03:50:53,35,0
session_228,product_page,1,2025-01-29 03:53:24,151,5
session_229,home,0,2025-01-23 18:49:00,35,0
session_230,home,0,2025-06-20 22:08:41,41,0
session_230,product_page,1,2025-06-20 22:11:11,150,5
session_230,cart,2,2025-06-20 22:13:46,155,5
session_230,checkout,3,2025-06-20 22:16:44,178,5
session_230,confirmation,4,2025-06-20 22:17:00,16,0
session_231,home,0,2025-06-30 01:49:21,144,0
session_232,home,0,2025-06-05 05:14:21,79,0
session_233,home,0,2025-04-01 00:40:21,161,0
session_234,home,0,2025-06-22 19:08:26,132,0
session_235,home,0,2025-07-10 13:40:25,85,0
session_235,product_page,1,2025-07-10 13:41:07,42,0
session_236,home,0,2025-03-14 01:35:41,74,0
session_236,product_page,1,2025-03-14 01:37:33,112,0
session_237,home,0,2025-04-03 10:18:02,162,0
session_237,product_page,1,2025-04-03 10:19:17,75,0
session_238,home,0,2025-05-10 02:16:37,155,0
session_238,product_page,1,2025-05-10 02:19:08,151,3
session_238,cart,2,2025-05-10 02:21:03,115,3
session_239,home,0,2025-08-04 10:46:29,53,0
session_240,home,0,2025-06-10 16:22:48,122,0
session_240,product_page,1,2025-06-10 16:23:06,18,5
session_241,home,0,2025-01-29 14:01:14,45,0
session_241,product_page,1,2025-01-29 14:03:23,129,5
session_242,home,0,2025-02-03 11:14:30,111,0
session_242,product_page,1,2025-02-03 11:15:22,52,0
session_242,cart,2,2025-02-03 11:16:13,51,0
session_242,checkout,3,2025-02-03 11:16:29,16,2
session_242,confirmation,4,2025-02-03 11:19:24,175,0
session_243,home,0,2025-06-07 17:28:28,135,0
session_243,product_page,1,2025-06-07 17:30:48,140,2
session_244,home,0,2025-04-21 06:48:53,68,0
session_244,product_page,1,2025-04-21 06:50:42,109,4
session_245,home,0,2025-07-03 06:53:53,85,0
session_245,product_page,1,2025-07-03 06:55:51,118,0
session_246,home,0,2025-01-17 04:22:09,101,0
session_246,product_page,1,2025-01-17 04:24:05,116,2
session_247,home,0,2025-05-10 18:11:39,43,0
session_247,product_page,1,2025-05-10 18:12:06,27,3
session_247,cart,2,2025-05-10 18:13:47,101,3
session_248,home,0,2025-05-01 10:57:02,100,0
session_249,home,0,2025-01-26 18:55:19,46,0
session_249,product_page,1,2025-01-26 18:57:26,127,0
session_250,home,0,2025-05-25 12:05:49,180,0
session_250,product_page,1,2025-05-25 12:06:32,43,0
session_250,cart,2,2025-05-25 12:07:36,64,3
session_250,checkout,3,2025-05-25 12:09:21,105,3
session_250,confirmation,4,2025-05-25 12:10:39,78,0
session_251,home,0,2025-02-16 14:10:59,85,0
session_252,home,0,2025-07-26 01:21:50,97,0
session_252,product_page,1,2025-07-26 01:24:26,156,0
session_252,cart,2,2025-07-26 01:25:53,87,3
session_252,checkout,3,2025-07-26 01:27:18,85,3
session_252,confirmation,4,2025-07-26 01:28:59,101,0
session_253,home,0,2025-08-26 16:28:39,110,0
session_253,product_page,1,2025-08-26 16:29:27,48,1
session_254,home,0,2025-08-09 05:19:32,70,0
session_254,product_page,1,2025-08-09 05:21:20,108,1
session_255,home,0,2025-07-19 11:38:29,177,0
session_255,product_page,1,2025-07-19 11:38:59,30,0
session_255,cart,2,2025-07-19 11:40:47,108,1
session_256,home,0,2025-02-11 16:02:59,134,0
session_257,home,0,2025-06-21 18:56:28,172,0
session_257,product_page,1,2025-06-21 18:59:28,180,5
session_258,home,0,2025-08-25 01:11:15,167,0
session_258,product_page,1,2025-08-25 01:12:20,65,0
session_259,home,0,2025-06-23 14:09:59,131,0
session_259,product_page,1,2025-06-23 14:11:39,100,5
session_260,home,0,2025-06-11 03:14:29,108,0
session_260,product_page,1,2025-06-11 03:16:13,104,0
session_260,cart,2,2025-06-11 03:16:51,38,0
session_261,home,0,2025-04-13 05:03:55,124,0
session_262,home,0,2025-08-31 23:50:49,89,0
session_262,product_page,1,2025-08-31 23:51:09,20,0
session_263,home,0,2025-04-02 17:41:42,178,0
session_264,home,0,2025-04-10 18:17:03,161,0
session_264,product_page,1,2025-04-10 18:18:41,98,0
session_264,cart,2,2025-04-10 18:20:25,104,0
session_265,home,0,2025-04-01 06:24:56,46,0
session_265,product_page,1,2025-04-01 06:25:55,59,0
session_265,cart,2,2025-04-01 06:27:11,76,3
session_266,home,0,2025-02-01 18:52:10,22,0
session_266,product_page,1,2025-02-01 18:54:03,113,0
session_267,home,0,2025-04-10 05:39:20,22,0
session_267,product_page,1,2025-04-10 05:41:34,134,1
session_268,home,0,2025-08-03 09:21:10,110,0
session_268,product_page,1,2025-08-03 09:22:33,83,1
session_269,home,0,2025-06-25 06:23:00,166,0
session_269,product_page,1,2025-06-25 06:25:50,170,5
session_270,home,0,2025-06-18 12:01:22,161,0
session_270,product_page,1,2025-06-18 12:01:47,25,0
session_271,home,0,2025-05-31 09:31:27,48,0
session_271,product_page,1,2025-05-31 09:33:27,120,4
session_271,cart,2,2025-05-31 09:33:55,28,4
session_272,home,0,2025-03-16 01:04:22,66,0
session_272,product_page,1,2025-03-16 01:04:39,17,0
session_273,home,0,2025-01-09 18:43:16,20,0
session_273,product_page,1,2025-01-09 18:44:18,62,0
session_274,home,0,2025-08-24 00:11:38,93,0
session_274,product_page,1,2025-08-24 00:14:03,145,0
session_274,cart,2,2025-08-24 00:16:46,163,4
session_275,home,0,2025-04-18 10:51:20,68,0
session_275,product_page,1,2025-04-18 10:53:57,157,4
session_275,cart,2,2025-04-18 10:54:42,45,4
session_276,home,0,2025-02-21 03:07:59,89,0
session_276,product_page,1,2025-02-21 03:09:15,76,3
session_277,home,0,2025-02-01 19:09:39,32,0
session_277,product_page,1,2025-02-01 19:12:11,152,3
session_278,home,0,2025-07-17 15:41:44,180,0
session_279,home,0,2025-02-21 07:35:36,29,0
session_279,product_page,1,2025-02-21 07:36:46,70,1
session_279,cart,2,2025-02-21 07:37:50,64,1
session_279,checkout,3,2025-02-21 07:39:22,92,1
session_279,confirmation,4,2025-02-21 07:42:20,178,0
session_280,home,0,2025-08-14 03:05:03,58,0
session_280,product_page,1,2025-08-14 03:06:25,82,3
session_280,cart,2,2025-08-14 03:06:54,29,3
session_280,checkout,3,2025-08-14 03:09:16,142,3
session_280,confirmation,4,2025-08-14 03:11:27,131,0
session_281,home,0,2025-01-07 00:21:28,60,0
session_281,product_page,1,2025-01-07 00:22:26,58,3
session_281,cart,2,2025-01-07 00:25:16,170,3
session_282,home,0,2025-02-20 20:24:15,69,0
session_283,home,0,2025-05-17 11:03:20,65,0
session_283,product_page,1,2025-05-17 11:06:06,166,0
session_284,home,0,2025-04-12 18:30:06,40,0
session_284,product_page,1,2025-04-12 18:32:05,119,1
session_284,cart,2,2025-04-12 18:34:48,163,1
session_284,checkout,3,2025-04-12 18:35:13,25,1
session_284,confirmation,4,2025-04-12 18:37:13,120,0
session_285,home,0,2025-06-11 10:39:55,147,0
session_285,product_page,1,2025-06-11 10:41:38,103,3
session_286,home,0,2025-08-16 06:31:57,132,0
session_286,product_page,1,2025-08-16 06:32:17,20,0
session_286,cart,2,2025-08-16 06:34:03,106,1
session_286,checkout,3,2025-08-16 06:34:28,25,1
session_286,confirmation,4,2025-08-16 06:36:22,114,0
session_287,home,0,2025-05-09 13:10:19,48,0
session_287,product_page,1,2025-05-09 13:12:55,156,0
session_288,home,0,2025-08-29 21:57:47,157,0
session_288,product_page,1,2025-08-29 21:58:19,32,5
session_288,cart,2,2025-08-29 21:59:55,96,5
session_289,home,0,2025-07-24 06:49:08,43,0
session_289,product_page,1,2025-07-24 06:50:32,84,4
session_290,home,0,2025-07-15 00:05:05,76,0
session_291,home,0,2025-01-14 21:29:20,107,0
session_291,product_page,1,2025-01-14 21:31:32,132,0
session_292,home,0,2025-04-10 01:23:20,154,0
session_293,home,0,2025-04-26 12:25:32,129,0
session_294,home,0,2025-07-26 20:32:09,177,0
session_294,product_page,1,2025-07-26 20:35:01,172,0
session_295,home,0,2025-07-14 11:17:44,63,0
session_295,product_page,1,2025-07-14 11:19:36,112,0
session_296,home,0,2025-07-27 14:28:15,53,0
session_296,product_page,1,2025-07-27 14:29:12,57,0
session_297,home,0,2025-03-28 01:19:54,73,0
session_297,product_page,1,2025-03-28 01:22:14,140,0
session_297,cart,2,2025-03-28 01:22:34,20,2
session_297,checkout,3,2025-03-28 01:23:28,54,2
session_297,confirmation,4,2025-03-28 01:23:46,18,0
session_298,home,0,2025-05-01 10:47:34,90,0
session_298,product_page,1,2025-05-01 10:48:06,32,1
session_298,cart,2,2025-05-01 10:50:08,122,1
session_298,checkout,3,2025-05-01 10:50:38,30,1
session_298,confirmation,4,2025-05-01 10:53:09,151,0
session_299,home,0,2025-07-18 21:46:31,46,0
session_299,product_page,1,2025-07-18 21:47:29,58,4
session_299,cart,2,2025-07-18 21:48:31,62,4
session_299,checkout,3,2025-07-18 21:50:26,115,4
session_299,confirmation,4,2025-07-18 21:51:47,81,0
session_300,home,0,2025-08-21 00:22:57,15,0
session_300,product_page,1,2025-08-21 00:24:22,85,4
session_301,home,0,2025-02-05 19:21:06,111,0
session_302,home,0,2025-06-24 09:50:09,170,0
session_302,product_page,1,2025-06-24 09:53:01,172,1
session_303,home,0,2025-01-05 20:13:35,63,0
session_303,product_page,1,2025-01-05 20:15:51,136,0
session_304,home,0,2025-08-09 07:19:13,96,0
session_304,product_page,1,2025-08-09 07:20:26,73,0
session_304,cart,2,2025-08-09 07:23:20,174,1
session_304,checkout,3,2025-08-09 07:24:26,66,1
session_304,confirmation,4,2025-08-09 07:26:14,108,0
session_305,home,0,2025-06-29 00:42:57,50,0
session_305,product_page,1,2025-06-29 00:44:38,101,1
session_306,home,0,2025-02-04 20:08:57,96,0
session_307,home,0,2025-01-10 09:38:46,58,0
session_307,product_page,1,2025-01-10 09:39:08,22,1
session_308,home,0,2025-07-04 16:58:42,61,0
session_309,home,0,2025-07-09 11:39:10,51,0
session_309,product_page,1,2025-07-09 11:41:01,111,4
session_310,home,0,2025-05-08 13:14:11,130,0
session_310,product_page,1,2025-05-08 13:15:44,93,0
session_310,cart,2,2025-05-08 13:16:37,53,3
session_310,checkout,3,2025-05-08 13:17:22,45,3
session_310,confirmation,4,2025-05-08 13:19:47,145,0
session_311,home,0,2025-03-28 13:28:03,105,0
session_311,product_page,1,2025-03-28 13:28:51,48,0
session_312,home,0,2025-05-13 13:00:42,80,0
session_312,product_page,1,2025-05-13 13:01:30,48,0
session_313,home,0,2025-02-10 18:25:43,166,0
session_313,product_page,1,2025-02-10 18:27:15,92,0
session_313,cart,2,2025-02-10 18:30:11,176,0
session_313,checkout,3,2025-02-10 18:32:16,125,2
session_313,confirmation,4,2025-02-10 18:32:58,42,0
session_314,home,0,2025-03-08 02:01:50,140,0
session_314,product_page,1,2025-03-08 02:02:31,41,5
session_315,home,0,2025-07-20 12:42:25,118,0
session_315,product_page,1,2025-07-20 12:45:14,169,4
session_316,home,0,2025-02-05 13:10:59,112,0
session_316,product_page,1,2025-02-05 13:13:20,141,4
session_316,cart,2,2025-02-05 13:14:48,88,4
session_316,checkout,3,2025-02-05 13:17:36,168,4
session_316,confirmation,4,2025-02-05 13:18:30,54,0
session_317,home,0,2025-03-21 11:21:59,147,0
session_317,product_page,1,2025-03-21 11:22:53,54,3
session_317,cart,2,2025-03-21 11:25:06,133,3
session_317,checkout,3,2025-03-21 11:27:22,136,3
session_317,confirmation,4,2025-03-21 11:27:57,35,0
session_318,home,0,2025-03-20 15:24:05,105,0
session_318,product_page,1,2025-03-20 15:25:39,94,0
session_319,home,0,2025-01-16 23:25:58,176,0
session_319,product_page,1,2025-01-16 23:28:08,130,5
session_319,cart,2,2025-01-16 23:29:23,75,5
session_319,checkout,3,2025-01-16 23:31:36,133,5
session_319,confirmation,4,2025-01-16 23:34:21,165,0
session_320,home,0,2025-02-20 19:42:17,165,0
session_320,product_page,1,2025-02-20 19:44:46,149,1
session_321,home,0,2025-02-08 15:00:34,101,0
session_321,product_page,1,2025-02-08 15:01:20,46,3
session_321,cart,2,2025-02-08 15:03:43,143,3
session_321,checkout,3,2025-02-08 15:05:44,121,3
session_321,confirmation,4,2025-02-08 15:06:05,21,0
session_322,home,0,2025-07-07 06:50:00,164,0
session_322,product_page,1,2025-07-07 06:52:06,126,2
session_323,home,0,2025-04-30 06:25:09,132,0
session_323,product_page,1,2025-04-30 06:26:45,96,0
session_324,home,0,2025-01-06 09:36:47,43,0
session_324,product_page,1,2025-01-06 09:39:13,146,3
session_324,cart,2,2025-01-06 09:41:33,140,3
session_324,checkout,3,2025-01-06 09:42:54,81,3
session_324,confirmation,4,2025-01-06 09:43:41,47,0
session_325,home,0,2025-03-23 20:12:41,30,0
session_326,home,0,2025-05-12 05:36:42,128,0
session_326,product_page,1,2025-05-12 05:37:45,63,0
session_327,home,0,2025-03-14 21:04:05,135,0
session_327,product_page,1,2025-03-14 21:05:17,72,0
session_327,cart,2,2025-03-14 21:07:21,124,2
session_327,checkout,3,2025-03-14 21:08:05,44,2
session_327,confirmation,4,2025-03-14 21:09:33,88,0
session_328,home,0,2025-08-17 22:01:39,105,0
session_328,product_page,1,2025-08-17 22:04:00,141,2
session_328,cart,2,2025-08-17 22:04:52,52,2
session_328,checkout,3,2025-08-17 22:05:31,39,2
session_328,confirmation,4,2025-08-17 22:08:25,174,0
session_329,home,0,2025-02-03 00:41:50,85,0
session_329,product_page,1,2025-02-03 00:42:17,27,0
session_330,home,0,2025-05-02 14:46:58,123,0
session_330,product_page,1,2025-05-02 14:49:51,173,0
session_331,home,0,2025-06-21 01:24:37,116,0
session_331,product_page,1,2025-06-21 01:25:30,53,5
session_331,cart,2,2025-06-21 01:28:17,167,5
session_331,checkout,3,2025-06-21 01:30:22,125,5
session_331,confirmation,4,2025-06-21 01:32:15,113,0
session_332,home,0,2025-04-30 21:32:31,145,0
session_332,product_page,1,2025-04-30 21:35:16,165,5
session_332,cart,2,2025-04-30 21:37:54,158,5
session_332,checkout,3,2025-04-30 21:38:47,53,5
session_332,confirmation,4,2025-04-30 21:40:28,101,0
session_333,home,0,2025-03-04 18:45:22,39,0
session_333,product_page,1,2025-03-04 18:45:53,31,5
session_334,home,0,2025-03-23 13:36:54,115,0
session_334,product_page,1,2025-03-23 13:39:38,164,5
session_335,home,0,2025-07-19 11:36:04,50,0
session_335,product_page,1,2025-07-19 11:37:12,68,0
session_335,cart,2,2025-07-19 11:39:10,118,2
session_336,home,0,2025-08-04 17:11:37,46,0
session_336,product_page,1,2025-08-04 17:13:02,85,5
session_336,cart,2,2025-08-04 17:15:08,126,5
session_337,home,0,2025-01-03 09:03:34,102,0
session_337,product_page,1,2025-01-03 09:05:45,131,0
session_337,cart,2,2025-01-03 09:06:22,37,0
session_337,checkout,3,2025-01-03 09:09:21,179,1
session_337,confirmation,4,2025-01-03 09:11:20,119,0
session_338,home,0,2025-02-09 06:18:57,25,0
session_338,product_page,1,2025-02-09 06:21:32,155,5
session_338,cart,2,2025-02-09 06:23:54,142,5
session_339,home,0,2025-08-29 17:26:11,158,0
session_339,product_page,1,2025-08-29 17:26:58,47,2
session_339,cart,2,2025-08-29 17:29:16,138,2
session_339,checkout,3,2025-08-29 17:31:16,120,2
session_339,confirmation,4,2025-08-29 17:33:12,116,0
session_340,home,0,2025-01-14 13:47:31,83,0
session_340,product_page,1,2025-01-14 13:49:47,136,3
session_341,home,0,2025-02-24 22:39:47,57,0
session_341,product_page,1,2025-02-24 22:40:38,51,0
session_342,home,0,2025-06-04 16:36:57,31,0
session_342,product_page,1,2025-06-04 16:39:14,137,2
session_343,home,0,2025-03-14 12:05:59,124,0
session_343,product_page,1,2025-03-14 12:08:58,179,0
session_343,cart,2,2025-03-14 12:09:32,34,0
session_343,checkout,3,2025-03-14 12:10:11,39,1
session_343,confirmation,4,2025-03-14 12:12:36,145,0
session_344,home,0,2025-06-05 08:02:59,29,0
session_344,product_page,1,2025-06-05 08:04:32,93,1
session_344,cart,2,2025-06-05 08:05:37,65,1
session_344,checkout,3,2025-06-05 08:07:04,87,1
session_345,home,0,2025-01-24 23:12:54,23,0
session_345,product_page,1,2025-01-24 23:13:51,57,0
session_346,home,0,2025-02-18 18:11:17,120,0
session_346,product_page,1,2025-02-18 18:14:16,179,1
session_347,home,0,2025-08-31 20:13:24,56,0
session_347,product_page,1,2025-08-31 20:16:10,166,3
session_348,home,0,2025-08-10 01:36:44,98,0
session_348,product_page,1,2025-08-10 01:39:26,162,0
session_349,home,0,2025-07-15 10:20:05,90,0
session_349,product_page,1,2025-07-15 10:21:49,104,0
session_350,home,0,2025-06-19 14:32:09,106,0
session_350,product_page,1,2025-06-19 14:33:07,58,0
session_350,cart,2,2025-06-19 14:33:50,43,3
session_350,checkout,3,2025-06-19 14:36:05,135,3
session_350,confirmation,4,2025-06-19 14:37:12,67,0
session_351,home,0,2025-05-09 13:29:02,27,0
session_351,product_page,1,2025-05-09 13:31:10,128,5
session_352,home,0,2025-03-21 02:18:43,50,0
session_352,product_page,1,2025-03-21 02:21:14,151,4
session_352,cart,2,2025-03-21 02:21:56,42,4
session_352,checkout,3,2025-03-21 02:23:53,117,4
session_352,confirmation,4,2025-03-21 02:24:09,16,0
session_353,home,0,2025-08-11 13:59:58,70,0
session_354,home,0,2025-05-21 17:19:17,92,0
session_354,product_page,1,2025-05-21 17:21:42,145,0
session_354,cart,2,2025-05-21 17:24:27,165,1
session_354,checkout,3,2025-05-21 17:26:34,127,1
session_354,confirmation,4,2025-05-21 17:27:18,44,0
session_355,home,0,2025-05-27 07:40:42,144,0
session_355,product_page,1,2025-05-27 07:42:39,117,3
session_355,cart,2,2025-05-27 07:45:10,151,3
session_355,checkout,3,2025-05-27 07:47:15,125,3
session_355,confirmation,4,2025-05-27 07:47:31,16,0
session_356,home,0,2025-08-19 08:19:27,40,0
session_356,product_page,1,2025-08-19 08:20:44,77,0
